"","v_31_0_0","age","tismri_TIV","tismri_volr01","tismri_volr02","tismri_volr03","classic_bone_med","main_sBMDH","sROI_bonecortex01","sROI_bonecortex02","sROI_bonecortex03","sROI_bonecortex04","sROI_bonecortex05","sROI_bonecortex06","sROI_bonecortex07","sROI_bonecortex08","sROI_bonecortex09","vROI_bonecortex03","sROI_bonethickness01","sROI_bonethickness02","sROI_bonethickness03","sROI_bonethickness04","sROI_bonethickness05","sROI_bonethickness06","sROI_bonethickness07","sROI_bonethickness08","sROI_bonethickness09","v_23226_2_0","v_23239_2_0","v_23300_2_0","v_51_2_0","v_50_2_0","sROI_headthickness01","sROI_headthickness02","sROI_headthickness03","sROI_headthickness04","sROI_headthickness05","sROI_headthickness06","sROI_headthickness07","sROI_headthickness08","sROI_headthickness09","tis_head","v_21001_2_0","v_22407_2_0","v_22408_2_0","v_23099_2_0","WHR","WHtR","v_874_2_0","v_894_2_0","v_914_2_0","v_20162_2_0","r_alcohol"
"sROI_bonecortex03",-0.219960223027027,0.194840008609653,-0.213091344872548,0.044226635050984,-0.0231392962588715,-0.0417428213625614,0.81221417723114,-1,0.953427890191008,0.857892248859357,1,0.904603286243815,0.819660205686911,0.774545499621885,0.715550587880946,0.906724140750004,0.854187370823926,0.693674066695276,0.182016750990181,0.0945665672202386,0.072306765998797,0.21546340480965,0.176987234800139,0.181748154908337,0.027219691508735,0.173818073527861,0.191027812493909,-0.701440843621243,-0.676278310585125,-0.438273381459006,-0.210385981659657,-0.239173974982723,-0.227639824517179,-0.15166749553778,-0.255202547341633,-0.254571078178693,0.00967431331540106,-0.090792014943981,-0.037333996854167,-0.270133044500169,0.0670896869962899,0.0585863260839615,-0.103314821098769,-0.106850135417473,0.0259193005287228,0.140300627603868,-0.139153138153306,-0.0680196894048209,-0.00234946941689212,0.00272990643476178,-0.0127299635119515,0.0299764785866308,0.0478769826036649
"sROI_bonecortex04",-0.258006475350222,0.252092779047086,-0.225240084594829,-0.0283867036143329,-0.0476169641808391,0.0246792541048679,0.760659508778913,-0.904603286243815,0.970433685394941,0.890483445301455,0.904603286243815,1,0.769083894780423,0.768171159588803,0.703284385705758,0.972689346809213,0.808354433290894,0.627655104653853,0.163404789896872,0.0732887083958574,0.06554985923157,0.205036600241815,0.176775479868779,0.152400611206393,0.0265941182477833,0.166452272389243,0.165796000524354,-0.630883795973874,-0.639712653648017,-0.42012735465602,-0.231664127072384,-0.268779016876341,-0.238942164456553,-0.154777546389805,-0.27914760749281,-0.246925411558381,0.0111233359931569,-0.0727211671742489,-0.0330230599485951,-0.257776240829173,0.0369498787070008,0.103069779141652,-0.0800007089609309,-0.096854652390335,0.0743707522197344,0.195188933757687,-0.147437805200591,-0.0454396343029856,0.0105563576132365,0.0212026186050104,-0.0254578086690875,0.049778510310732,0.0442619267547074
"sROI_bonecortex05",-0.0982904949116289,0.246555412079674,-0.0972392317855455,0.024615204347169,-0.0341954299672678,-0.0224130253187045,0.790047077386292,-0.819660205686911,0.850917478463374,0.750515321302871,0.819660205686911,0.769083894780423,1,0.783595108631755,0.718267056775305,0.777609631862257,0.922510668946943,0.635966850928026,0.267236329837995,0.154490914936393,0.190238770017568,0.286456840268863,0.106042514263439,0.161671704478416,0.0315502914228106,0.258048525526981,0.268082661788177,-0.58436434516748,-0.551469718366562,-0.381066633954639,-0.143193028536399,-0.156908079991139,-0.081316996931853,-0.119082340380973,-0.0992819007686282,-0.200779169433962,0.0748416495186714,0.00203384961349682,0.0254813187434954,-0.20972285252722,0.181476169652455,0.0768799638194617,-0.0476795657011715,-0.0132105170151463,0.0152038785369844,0.078105072199478,-0.00763495515430118,0.017728744095671,-0.000693557779106454,0.00507938497483673,-0.00708897371813903,0.031809593381689,0.0456243371350137
"sROI_bonecortex06",-0.0457019269763744,0.245419017956404,-0.0379299896021381,-0.065025821873653,-0.112405712962693,0.0810784015066368,0.818078130128606,-0.774545499621885,0.846161700165376,0.780876911550444,0.774545499621885,0.768171159588803,0.783595108631755,1,0.814538492036054,0.778558423252416,0.787488294356624,0.693759527131234,0.381477623654111,0.255488768967736,0.319965476794711,0.416941129525123,0.229994310582419,0.070294703859305,0.0472004456086197,0.387316867645589,0.254166223328576,-0.477208400917932,-0.477606975963949,-0.345270762279005,-0.109500730459363,-0.149336565769537,-0.00745011066279369,-0.0327823643873217,-0.0460887799475507,-0.115229571835512,0.0591165489647668,0.158841270251894,0.0949921953551142,-0.118144415524443,0.106870185083917,0.156172506627662,0.0541445194995123,0.0699785538727653,0.0557546296411173,0.0880298984894774,0.054067804281793,0.0980160693562962,0.0144838699995548,-0.00301697735018995,0.0123766155310029,0.0814910870386424,0.0475708668893267
"sROI_bonecortex07",0.0791443976652635,0.284444546551276,0.0610716652406836,-0.138724706121691,-0.141996195652127,0.154649780317282,0.757811464201592,-0.715550587880946,0.775558081279544,0.735921186798118,0.715550587880946,0.703284385705758,0.718267056775305,0.814538492036054,1,0.703785810943731,0.727538912810296,0.68318393007166,0.341191491680527,0.210202079117568,0.287856708756539,0.38163058162566,0.211820954234003,0.170157204154652,0.093172066571758,0.352293284427118,0.18439188881507,-0.463893855029121,-0.459679657164364,-0.349922905895175,-0.00130452248214272,-0.00848769433949136,-0.0193650272078642,-0.0916632560116833,0.00158814820276165,-0.0912250382658834,0.0321521577879575,0.057704467343646,-0.000597630821742415,-0.0905768467170132,0.046249179453877,0.123861767911286,0.00161464133638607,0.0956547778122894,-0.0141804404981065,-0.0204548824489067,0.122186545648215,0.0707127519130435,0.00862634559850909,-0.00961794992218941,-0.0389596866250796,0.0845339132259913,0.107627952920334
"sROI_bonecortex08",-0.258089609977911,0.233227803081264,-0.213774445308407,-0.0325218435980933,-0.0359704103200905,0.0219793188714424,0.765175226456207,-0.906724140750004,0.971772140747073,0.889635969674685,0.906724140750004,0.972689346809213,0.777609631862257,0.778558423252416,0.703785810943731,1,0.808964583097888,0.632915334903737,0.169370157164985,0.0766104705251298,0.0728562775274733,0.215481119368138,0.1723102234525,0.157312779203046,0.0285073614279233,0.168928554059622,0.17272524202464,-0.63436808681023,-0.64032261679038,-0.408668990489488,-0.223066126520482,-0.257782269077584,-0.235317241323141,-0.162152282743796,-0.272397576955807,-0.250826024796576,0.00177359020457265,-0.0624541845063772,-0.022613061701001,-0.262415316756734,0.0419804523001135,0.0954631157655841,-0.0855046408995199,-0.103643881274688,0.0717039608373534,0.185512845765809,-0.152509552665508,-0.0528395686873521,-0.00119240854347373,0.0198927524934875,-0.016713403721238,0.0395707284311383,0.0467061158662972
"sROI_bonecortex09",-0.131816102484838,0.244446528647674,-0.120366741004471,0.0337874250451411,-0.0410097486104234,-0.0266161515328152,0.800112120963261,-0.854187370823926,0.880648839915325,0.782408531548102,0.854187370823926,0.808354433290894,0.922510668946943,0.787488294356624,0.727538912810296,0.808964583097888,1,0.630488495921703,0.262169044561008,0.150765127206646,0.171932186922559,0.287480185422824,0.178338423495459,0.179789463367991,0.0370615949616829,0.256275424454022,0.203281173610054,-0.60273842287499,-0.5840535437826,-0.399895703062557,-0.145491223777469,-0.178270720144187,-0.131281591936815,-0.148200939445337,-0.158662587401187,-0.227549115880042,0.0808975992926599,0.000345102460021595,0.0306586968680443,-0.23578384695869,0.12115269513309,0.0560905105339505,-0.077684698147003,-0.0474490803919735,0.00345585460665435,0.0839930096863503,-0.048993537609032,-0.0190071882790434,0.0214244572790387,0.0342527256783363,-0.00506964001178604,0.0105845436244871,0.0670922809094698
"vROI_bonecortex03",0.193747311251937,0.223012436240021,0.145088937794274,-0.149693349326884,-0.172342191672959,0.184841283585977,0.753796995787412,-0.693674066695276,0.692947383122027,0.637014307784261,0.693674066695276,0.627655104653853,0.635966850928026,0.693759527131234,0.68318393007166,0.632915334903737,0.630488495921703,1,0.337431820009707,0.221029429552961,0.338400770993661,0.371651887905247,0.136919324814192,0.236616293429946,0.239035131646983,0.336718441144965,0.0956736914507031,-0.453474055205454,-0.404571781632374,-0.295830900693263,0.0894666292223472,0.100195119588425,0.0573672962187604,0.052458195799049,0.122831653149512,0.0454364636162205,-0.0835350280531806,0.016153217316249,-0.0758147672734306,0.0478557704499244,-0.0371028756629741,0.246206339438233,0.139173558214551,0.257414265720336,0.0408003317379557,-0.030862678180223,0.251444189122084,0.184737890325873,-0.0454596520462593,-0.0233815650455459,-0.0365859486310511,0.102609299464222,0.087664531551174
"sROI_bonethickness01",-0.0203031114233429,0.100081358606988,0.133334733934856,0.0635967838408462,-0.0488165489957633,-0.0307272292370098,0.429164681439241,-0.182016750990181,0.212934987815486,0.161259554248112,0.182016750990181,0.163404789896872,0.267236329837995,0.381477623654111,0.341191491680527,0.169370157164985,0.262169044561008,0.337431820009707,1,0.848947753743074,0.844311125891928,0.923656969121631,0.567086691655996,0.594680833667001,0.404144383864438,0.922504840648081,0.481768749151205,0.284334534042664,0.141072746922858,0.0594137204044731,0.0230654828835688,-0.00313446956701626,0.0821748567754134,0.0409985526242834,0.105015032671701,0.0486441585029849,0.0214650779764921,0.0131877654933543,-0.0148484443184403,0.0330644081313304,0.0210520970730984,0.1375453220756,0.152490664566568,0.108209915247327,0.129864793721409,0.127604971224658,0.0729030068912287,0.131104677159617,-0.0598635345369717,-0.0448897909245201,0.0253141438218643,0.0490206603365171,-0.0494107155845752
"sROI_bonethickness02",-0.117582067321343,-0.033535660395145,0.0106272083286041,0.240640082787156,0.0525037508875237,-0.205821006941477,0.300290784649233,-0.0945665672202386,0.106185156810817,0.0412504067293005,0.0945665672202386,0.0732887083958574,0.154490914936393,0.255488768967736,0.210202079117568,0.0766104705251298,0.150765127206646,0.221029429552961,0.848947753743074,1,0.603917016198809,0.78299396560426,0.39197152941543,0.43399262327965,0.258991721049058,0.777774742441009,0.327774907941144,0.312964552192468,0.162826235084288,0.097569619716506,-0.0290201629595314,-0.0641460754734435,-0.00866811060426655,0.0485481505585954,0.0156044540088549,0.0456832861652805,-0.0569935404649204,-0.0561648605457197,-0.0602502409497598,0.0211411552975531,-0.0672294722716828,0.11845174423855,0.110152506675383,0.029011723361673,0.136689216350975,0.174013137551685,-0.0218017745592362,0.0687546322434075,-0.0471399034512061,-0.0492372389475417,-0.00493908050906635,0.017553884730704,-0.0635842765691189
"sROI_bonethickness03",0.182388516276216,0.147227386070558,0.29834603914184,-0.131662788370807,-0.136419325483426,0.15866624252978,0.282905186920415,-0.072306765998797,0.118062891648251,0.104154956400884,0.072306765998797,0.06554985923157,0.190238770017568,0.319965476794711,0.287856708756539,0.0728562775274733,0.171932186922559,0.338400770993661,0.844311125891928,0.603917016198809,1,0.768097461660572,0.417660023550087,0.514790804198818,0.405446690725137,0.767245727220426,0.269946480628613,0.367572080448135,0.230101017907079,0.0902047556170411,0.165611903072604,0.17992323111443,0.14042279616719,0.115657571394098,0.262789323651995,0.158868357455955,-0.118468287485838,0.0297695030022158,-0.0456896411163642,0.153018420167244,-0.143376477699584,0.165495636097521,0.243570864375782,0.250641822191885,0.0985570899488718,0.015515193207647,0.254308062462992,0.235839118839392,-0.043927090113501,-0.0212917906473146,0.048070667403149,0.0793657222780219,0.0108441392267049
