"","age","sit_height","VAT","ASAT","fat_percent","BMI","BMD_head","BMD_total","T_BMD_total","femur_BMD","tismri_volr01","tismri_volr02","tismri_volr03","tismri_TIV","tis_bone","vROI_bonecortex03","sROI_bonecortex03","main_sBMDH","sROI_bonethickness01","sROI_bonethickness02","sROI_bonethickness03","sROI_bonethickness04","sROI_bonethickness05","sROI_bonethickness06","sROI_bonethickness07","sROI_bonethickness08","sROI_bonethickness09","tis_head","sROI_headthickness01","sROI_headthickness02","sROI_headthickness03","sROI_headthickness04","sROI_headthickness05","sROI_headthickness06","sROI_headthickness07","sROI_headthickness08","sROI_headthickness09","waist","walk","moderate_PA","vigorous_PA","smoking","r_alcohol"
"sROI_headthickness06",0.0465208930641005,-0.0467994850531401,0.0796838246477104,0.0453367573470294,0.0424435572055692,0.070637332577115,0.0275676629322756,0.0728745687452441,0.076314641258565,0.0168326113304453,-0.0388678070001094,-0.075411062674964,0.0655914676565774,0.0409271717086868,-0.0223775997537666,-0.106722932505237,-0.0714824859480631,0.0714824859480631,-0.019404225342513,-0.0575307330266205,-0.0658077942868875,-0.0538302953211813,0.00900387904082003,-0.0939963415208402,0.0149978086705517,-0.0449685041909934,0.0890142152839337,0.0221064332784596,0.466824172908033,0.157557455824997,0.182487282708521,0.0789806275046506,0.356184804029832,1,0.65984876723144,0.101573163168165,0.278120085830108,0.0140320739410588,0.0103905327783719,-0.0758937806663645,-0.0102743751531645,0.0669795085803764,-0.032621022612498
"sROI_headthickness07",0.0180835521463044,-0.0566821809739055,-0.10684358450283,-0.0877369610535313,-0.0748057309386558,-0.0830508984749835,-0.0580305309075891,-0.0344034209164121,-0.0259326803531057,-0.0294474464965247,0.101390983104975,0.139174722924811,-0.143800469030717,0.0368829164168557,-0.0373408807741068,-0.0941821135925346,-0.0100959320182641,0.0100959320182641,-0.0374824940261953,-0.0930830897363243,-0.0814228373245349,-0.0674313433437256,-0.000133344581382381,-0.00143203796873426,-0.0944833216796867,-0.0698601598238587,0.100649754754962,-0.158690251829423,0.301527155055227,0.169801160107379,0.0108655642445776,-0.0438943568447503,0.247519079659526,0.65984876723144,1,-0.0305262523028994,0.26012645123491,-0.141668606441886,0.0471513999176576,-0.0232616562342262,0.0154185834891759,-0.0227839228798921,-0.0720207884840218
"sROI_headthickness08",-0.0774039449119836,0.0984309929229094,0.421425540044799,0.438707807889207,0.392040801948331,0.38223514129831,0.216695058382278,0.272914244406687,0.263901900274893,0.195816360664628,-0.152689974792742,-0.121101907079014,0.190103616601135,0.0770046957150083,-0.224164066790473,-0.123374689030669,-0.23084035600413,0.23084035600413,0.0121024833145294,0.0434008688948217,0.0518987308050494,0.0182357058181372,-0.0290815034933125,-0.083138940518439,0.0507908934482972,-0.0189391024836407,-0.036290986744768,0.700462537928258,0.713248522583913,0.737727085079208,0.609695713313642,0.954152562008218,0.047995161195716,0.101573163168165,-0.0305262523028994,1,-0.0510175369678314,0.432006306801876,-0.0734789375799641,-0.083586646618494,-0.033119965919946,0.0893140610140204,-0.0237413683131001
"sROI_headthickness09",0.0483464394317372,-0.0772705969906642,-0.0278544654233832,-0.0240612493999376,-0.0388730909564776,-0.00423167715580876,-0.171615770819419,-0.0634775255274052,-0.0637020178657684,-0.0158658402249212,0.044060487457788,0.0386083256986189,-0.0571755755293548,0.0566013491222613,0.0032172688221729,-0.0239810948309351,0.0328972082213622,-0.0328972082213622,-0.073764600761908,-0.115644050004401,-0.226425450609701,-0.158298400791927,-0.00753128101713629,-0.205736638447989,-0.148829928898495,-0.143443050428001,0.562839647948267,-0.100703945750627,0.416878885541009,0.023461589166373,0.194423260357674,-0.0816172342218187,0.437051864121416,0.278120085830108,0.26012645123491,-0.0510175369678314,1,-0.0273243994094789,0.0215655714451684,0.0327190439388111,0.0238630513539829,0.0272751993093746,-0.0712646995860735
"waist",0.0279702948506889,0.0284715436587214,0.82780384869768,0.836650930811884,0.822699788402005,0.765757291368833,0.142868889935937,0.291230796916841,0.286809830301967,0.266359291796974,-0.126347179008939,-0.0916189891682456,0.14577921970345,0.07657287919582,-0.0900723124652353,0.015259254948447,-0.0918946656171601,0.0918946656171601,0.0879987849828954,0.0870435655477459,0.134785113111013,0.0656980507063708,0.037597728781231,-0.00625105106166295,0.0915976540327783,0.0427748881865781,0.0146226859122623,0.639610643888809,0.444256432325319,0.447956588202433,0.581212311048077,0.432821188165307,-0.00153919459851338,0.0140320739410588,-0.141668606441886,0.432006306801876,-0.0273243994094789,1,-0.0643630817678763,-0.0954319451259194,-0.0290420173611569,0.204302476760801,-0.0423877007823723
"walk",-0.00657963779609381,0.0371715994187423,-0.0948892407897683,-0.126002619146019,-0.135208857409756,-0.0449439240295145,-0.0204533247420368,0.00591841369432572,0.0112663429737853,-0.0255759649865469,-0.00104192626513759,0.0120308635606116,-0.0124379183740804,-0.0352843556716853,-0.00430057815847794,-0.0199308738834144,0.0100549944136043,-0.0100549944136043,-0.0116140517006028,-0.0348787935351911,0.0171430078374314,-0.0186843692542244,0.0334310704292736,-0.0201303975140395,0.0300864989202812,-0.0204955258694589,-0.00707163659629581,-0.0913756666811484,-0.0729878356629397,-0.0485086408664968,-0.0937964832587264,-0.0941351091585035,0.0155531942373046,0.0103905327783719,0.0471513999176576,-0.0734789375799641,0.0215655714451684,-0.0643630817678763,1,0.361036496841081,0.161597489770896,-0.0179919491127499,0.0288693530168654
"moderate_PA",0.177930101302883,-0.0500666329620826,-0.0980944120067468,-0.123562317467645,-0.117818855855896,-0.0596041213996132,-0.103936029257708,-0.0671045567135501,-0.0620346167610634,-0.0404316461850838,-0.133765827728871,-0.0312671459537957,0.11788666385604,-0.102332158989165,0.0137604030944306,-0.00227717406653534,0.0203263597921926,-0.0203263597921926,-0.109104558355975,-0.0980118121570143,-0.0845646074616095,-0.124359353341303,-0.0404821070625668,-0.0225249404516218,0.0434029359465136,-0.128357356738617,-0.0435596353915097,-0.109166305169766,-0.108963542485629,-0.109304785226018,-0.138674956055432,-0.099556868896724,-0.00427224146589516,-0.0758937806663645,-0.0232616562342262,-0.083586646618494,0.0327190439388111,-0.0954319451259194,0.361036496841081,1,0.267734301862874,-0.0573513795839917,0.099425566701574
"vigorous_PA",0.032872957199341,0.0506379978133425,-0.0483108930875335,-0.0678916277888454,-0.0878248907061826,-0.0144381372543261,-0.0386491754298387,0.0413542847561486,0.0385768885502433,0.0962974380892301,0.042572268896028,0.105293121513931,-0.079477054603169,0.00675683273389447,0.00317770118273621,-0.0361762383042971,0.0293528884037716,-0.0293528884037716,0.00939164198215627,0.0222864686551373,0.0592639329448539,-0.0165210091861463,-0.0478124526959865,0.00551989012870963,0.0708009568290476,-0.00713167761129375,-0.0160444445894303,-0.0333523029092056,0.00402522679393595,-0.00524593327459254,-0.0186552531153031,-0.0324466502339604,0.076059956191902,-0.0102743751531645,0.0154185834891759,-0.033119965919946,0.0238630513539829,-0.0290420173611569,0.161597489770896,0.267734301862874,1,0.0182706845185839,0.044672539760277
"smoking",0.104639942588103,-0.0204668404382253,0.253746016271117,0.201680686972641,0.217060604957498,0.174073088145085,0.0316494779863504,0.0793890945870818,0.0713836781286179,0.090877429061488,-0.151736906306127,-0.127443453887669,0.185641593877898,0.0615111252041926,0.0300456005428015,0.0531395461132224,-0.018996670415611,0.018996670415611,0.0284765050304019,-0.0101432769337829,0.0649463199669517,0.0108508772912817,0.00244137258076623,-0.0112986747380021,0.0710480014027973,0.0217591039992153,0.0180994650533331,0.207084279645876,0.112579421928297,0.0994125725300417,0.137011650931233,0.0980527598006107,-0.0100062223053403,0.0669795085803764,-0.0227839228798921,0.0893140610140204,0.0272751993093746,0.204302476760801,-0.0179919491127499,-0.0573513795839917,0.0182706845185839,1,0.141870497196994
"r_alcohol",0.135972885306254,0.0307550936262935,0.00310817627292659,-0.0819271555740008,-0.0348101482300795,-0.177972701011095,-0.069557735944724,-0.0276543740554004,-0.0293644736005462,-0.0441255204272975,-0.216363836216447,-0.122119557863563,0.212572811222847,0.0396650151938536,0.113807939057019,0.108405903307499,0.0954193513370626,-0.0954193513370626,-0.0532613370749231,-0.0972084877887027,0.00876895985351274,-0.0548844503725576,0.0500745291484122,0.00695365516764736,0.0513656097542629,-0.0569107295606706,-0.0429476717919625,0.00730403256252821,-0.0817259052282078,-0.135885470706313,-0.0887524319031636,-0.0219589332392119,0.00903207675347347,-0.032621022612498,-0.0720207884840218,-0.0237413683131001,-0.0712646995860735,-0.0423877007823723,0.0288693530168654,0.099425566701574,0.044672539760277,0.141870497196994,1
